356
4418.000000	0.050600	0.050600	0.050600	0.050600
4419.000000	0.045600	0.045600	0.045600	0.045600
4420.000000	0.041200	0.041200	0.041200	0.041200
4421.000000	0.037200	0.037200	0.037200	0.037200
4422.000000	0.033800	0.033800	0.033800	0.033800
4423.000000	0.030300	0.030300	0.030300	0.030300
4424.000000	0.027300	0.027300	0.027300	0.027300
4425.000000	0.024900	0.024900	0.024900	0.024900
4426.000000	0.022400	0.022400	0.022400	0.022400
4427.000000	0.020400	0.020400	0.020400	0.020400
4428.000000	0.018400	0.018400	0.018400	0.018400
4429.000000	0.016400	0.016400	0.016400	0.016400
4430.000000	0.015000	0.015000	0.015000	0.015000
4431.000000	0.014000	0.014000	0.014000	0.014000
4432.000000	0.012500	0.012500	0.012500	0.012500
4433.000000	0.011500	0.011500	0.011500	0.011500
4434.000000	0.010500	0.010500	0.010500	0.010500
4435.000000	0.009500	0.009500	0.009500	0.009500
4436.000000	0.008500	0.008500	0.008500	0.008500
4437.000000	0.008000	0.008000	0.008000	0.008000
4438.000000	0.007500	0.007500	0.007500	0.007500
4439.000000	0.006500	0.006500	0.006500	0.006500
4440.000000	0.006000	0.006000	0.006000	0.006000
4441.000000	0.005500	0.005500	0.005500	0.005500
4442.000000	0.005000	0.005000	0.005000	0.005000
4443.000000	0.005000	0.005000	0.005000	0.005000
4444.000000	0.004500	0.004500	0.004500	0.004500
4445.000000	0.004000	0.004000	0.004000	0.004000
4446.000000	0.004000	0.004000	0.004000	0.004000
4447.000000	0.003500	0.003500	0.003500	0.003500
4448.000000	0.003000	0.003000	0.003000	0.003000
4449.000000	0.003000	0.003000	0.003000	0.003000
4450.000000	0.003000	0.003000	0.003000	0.003000
4451.000000	0.002500	0.002500	0.002500	0.002500
4452.000000	0.002500	0.002500	0.002500	0.002500
4453.000000	0.002000	0.002000	0.002000	0.002000
4454.000000	0.002000	0.002000	0.002000	0.002000
4455.000000	0.002000	0.002000	0.002000	0.002000
4456.000000	0.002000	0.002000	0.002000	0.002000
4457.000000	0.001500	0.001500	0.001500	0.001500
4458.000000	0.001500	0.001500	0.001500	0.001500
4459.000000	0.001500	0.001500	0.001500	0.001500
4460.000000	0.001500	0.001500	0.001500	0.001500
4461.000000	0.001500	0.001500	0.001500	0.001500
4462.000000	0.001000	0.001000	0.001000	0.001000
4463.000000	0.001000	0.001000	0.001000	0.001000
4464.000000	0.001000	0.001000	0.001000	0.001000
4465.000000	0.001000	0.001000	0.001000	0.001000
4466.000000	0.001000	0.001000	0.001000	0.001000
4467.000000	0.001000	0.001000	0.001000	0.001000
4468.000000	0.001000	0.001000	0.001000	0.001000
4469.000000	0.001000	0.001000	0.001000	0.001000
4470.000000	0.000500	0.000500	0.000500	0.000500
4471.000000	0.000500	0.000500	0.000500	0.000500
4472.000000	0.000500	0.000500	0.000500	0.000500
4473.000000	0.000500	0.000500	0.000500	0.000500
4474.000000	0.000500	0.000500	0.000500	0.000500
4475.000000	0.000500	0.000500	0.000500	0.000500
4476.000000	0.000500	0.000500	0.000500	0.000500
4477.000000	0.000500	0.000500	0.000500	0.000500
4478.000000	0.000500	0.000500	0.000500	0.000500
4479.000000	0.000500	0.000500	0.000500	0.000500
4480.000000	0.000500	0.000500	0.000500	0.000500
4481.000000	0.000500	0.000500	0.000500	0.000500
4482.000000	0.000500	0.000500	0.000500	0.000500
4483.000000	0.000500	0.000500	0.000500	0.000500
4484.000000	0.000500	0.000500	0.000500	0.000500
4485.000000	0.000500	0.000500	0.000500	0.000500
4486.000000	0.000500	0.000500	0.000500	0.000500
4487.000000	0.000500	0.000500	0.000500	0.000500
4488.000000	0.000500	0.000500	0.000500	0.000500
4489.000000	0.000500	0.000500	0.000500	0.000500
4490.000000	0.000500	0.000500	0.000500	0.000500
